4055853896272995545,25,2
11927052848569886981,100,2
12445438029481079638,95,2
11981908774947517962,65,2
3980578232206467621,20,2
6695688502900486482,75,2
11982737331638999440,0,2
8325837103214313503,0,2
95629686202462965,0,2
3005018376405474170,0,2
3550754709966035508,70,1
10486749155947043034,105,1
12537116506605576148,60,1
3123463150408337015,65,1
5106734860900105639,30,1
4247548783020913642,75,1
3729024129656973753,70,1
17611318052899070616,70,1
4120279856035595002,30,1
71488633251138805,110,1
4362115890147822587,35,1
13415472787681497688,35,1
4651572204705135258,35,1
15540607362787027336,35,1
9453861789420305758,40,1
16687304375654437375,35,1
14948977756452124784,30,1
617833277845021537,-40,2
178751593832513400,30,1
117243925262301490,30,2
14257501852437492825,30,1
14269470147373543955,30,2
16004938910101831323,60,1
17269014515845556314,100,1
15263683160961544020,35,1
6158517255610873591,35,1
17040592048114560528,-55,2
106611581997817955,-35,2
10380606826513986636,-45,2
18147629704197252923,-45,2
106314230326251513,-45,2
15328520974326208118,-35,2
11988923702522258588,-45,2
10268612242075716883,-20,2
11367326502142567811,70,2
5803187174905824737,-30,2
18174243431766967659,-105,2
9790489745860196800,-60,2
16886475424606487056,-60,2
13745345415513642694,-55,2
15737456212880489063,-60,2
17475914820690531304,-65,2
17213865261530818967,70,2
2569931991322528245,-30,2
8239888374031215735,-50,2
17653542056178857428,-35,2
11059709925879238148,-35,2
14835546217723747026,-50,2
12197323876546197107,-35,2
9342118788647231484,-40,2
7872980853314425156,-100,2
1633503531286244847,-55,2
17008899407535588653,-55,2
8875855639511356991,-55,2
3437608363780489961,-50,2
5409734957582069320,-55,2
7202236240149481415,-60,2
16369571524676434008,-45,2
7316214916447592955,-25,2
11468569963505027385,-30,2
580519973212166699,-25,2
6672050882569309949,-45,2
4048746178200560220,-25,2
1211556024610343891,-30,2
5803584577831905915,-25,2
474133223855571507,-100,2
4927404177381359108,-55,2
213931587570471573,-55,2
2361358107598945599,-55,2
587011991090189488,-60,2
2569669820408096367,-25,2
9870308642588027695,-45,2
3981907218570883600,-25,2
8204219177288064641,-25,2
6045535813020692779,-25,2
8864852292709324964,-30,2
11368120838438062617,75,2
18173313733134396145,-100,2
17895308821383150167,-55,2
15737225929162167805,-55,2
17475546972390177906,-60,2
17212926900620314125,75,2
8240039481395512301,-45,2
10050869941564388931,-50,2
12197700390076766697,-50,2
9342340411698737254,-35,2
6569650287450505620,-100,2
6967448478348039028,-55,2
17159360154923528126,-55,2
15366848094984857736,-45,2
1410309494384697184,-50,2
11313463785162351530,-50,2
8344133109582194715,-105,2
3033261616769579802,-60,2
16711862580214585210,-60,2
18276245104535191815,-50,2
6429868287962445582,-30,2
10722861821501971310,-30,2
2228978008940271430,-20,2
7127351225578817981,-35,2
17554152214000459154,-30,2
10973838077599878885,-30,2
7127516767120025127,-30,2
13436441676017885519,-30,2
9101160188997088747,-25,2
8611988203088973103,-30,2
12077225824210311778,-40,2
5924945860989705817,75,2
11488812500762000955,-25,2
